DOEID,REGIONC,DIVISION,STATE_FIPS,state_postal,state_name,BA_climate,IECC_climate_code,UATYP10,,,,,TYPEHUQ,CELLAR,CRAWL,CONCRETE,BASEOTH,BASEFIN,ATTIC,ATTICFIN,STORIES,PRKGPLC1,SIZEOFGARAGE,KOWNRENT,YEARMADERANGE
107941,MIDWEST,East North Central,55,WI,Wisconsin,Cold,6A,C,,,,,3,0,1,0,0,-2,0,-2,2,1,2,1,3
107942,NORTHEAST,New England,50,VT,Vermont,Cold,6A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,8
107943,NORTHEAST,New England,33,NH,New Hampshire,Cold,6A,R,,,,,2,1,0,0,0,0,0,-2,2,0,-2,1,6
107944,SOUTH,South Atlantic,13,GA,Georgia,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,1,0,1,0,-2,1,2
107945,MIDWEST,East North Central,17,IL,Illinois,Cold,5A,U,,,,,2,0,1,1,0,-2,1,1,1,0,-2,1,2
107946,WEST,Pacific,53,WA,Washington,Marine,4C,U,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,7
107947,WEST,Pacific,02,AK,Alaska,Very-Cold,7AK,C,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3
107948,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
107949,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Cold,5A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3
107950,MIDWEST,East North Central,55,WI,Wisconsin,Cold,6A,U,,,,,2,1,0,0,0,1,0,-2,1,0,-2,1,4
107951,SOUTH,South Atlantic,37,NC,North Carolina,Mixed-Humid,4A,U,,,,,2,0,0,1,0,-2,1,1,2,1,2,1,9
107952,SOUTH,South Atlantic,13,GA,Georgia,Mixed-Humid,3A,U,,,,,3,0,0,1,0,-2,0,-2,2,0,-2,1,5
107953,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,2,0,0,1,0,-2,1,1,2,1,2,1,5
107954,SOUTH,South Atlantic,37,NC,North Carolina,Mixed-Humid,3A,U,,,,,2,0,1,0,0,-2,1,0,2,1,3,1,7
107955,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,U,,,,,2,1,1,0,0,1,0,-2,1,0,-2,1,2
107956,WEST,Mountain North,56,WY,Wyoming,Cold,6B,C,,,,,2,1,0,0,0,1,0,-2,1,1,2,1,9
107957,SOUTH,East South Central,47,TN,Tennessee,Mixed-Humid,4A,U,,,,,2,0,1,0,0,-2,0,-2,2,1,2,1,7
107958,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,2,1,1,0,0,0,1,0,2,1,2,1,2
107959,MIDWEST,East North Central,17,IL,Illinois,Cold,5A,U,,,,,2,1,0,0,0,0,1,0,2,1,2,1,6
107960,WEST,Pacific,53,WA,Washington,Marine,4C,R,,,,,2,0,1,1,0,-2,1,1,2,0,-2,1,1
107961,NORTHEAST,New England,44,RI,Rhode Island,Cold,5A,U,,,,,2,1,0,0,0,1,1,0,2,0,-2,1,1
107962,SOUTH,East South Central,01,AL,Alabama,Mixed-Humid,3A,R,,,,,2,0,1,0,0,-2,1,0,1,0,-2,1,1
107963,WEST,Pacific,53,WA,Washington,Marine,4C,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,8
107964,SOUTH,South Atlantic,51,VA,Virginia,Mixed-Humid,4A,U,,,,,3,1,0,1,0,1,1,0,2,0,-2,1,5
107965,SOUTH,East South Central,21,KY,Kentucky,Mixed-Humid,4A,U,,,,,2,1,0,0,0,1,0,-2,1,1,1,2,4
107966,MIDWEST,West North Central,46,SD,South Dakota,Cold,6A,U,,,,,2,0,0,1,0,-2,0,-2,1,1,2,1,5
107967,MIDWEST,East North Central,17,IL,Illinois,Cold,5A,U,,,,,2,0,1,0,1,-2,1,0,1,0,-2,1,2
107968,WEST,Mountain North,08,CO,Colorado,Cold,5B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4
107969,WEST,Pacific,53,WA,Washington,Marine,4C,U,,,,,2,0,1,0,0,-2,0,-2,1,1,1,1,5
107970,SOUTH,South Atlantic,11,DC,District of Columbia,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2
107971,MIDWEST,East North Central,55,WI,Wisconsin,Cold,6A,U,,,,,2,1,0,0,0,1,1,0,1,1,2,1,3
107972,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,Cold,5A,U,,,,,2,1,0,0,0,1,1,0,5,1,2,1,2
107973,SOUTH,East South Central,21,KY,Kentucky,Mixed-Humid,4A,U,,,,,2,1,0,1,0,1,1,0,2,1,2,1,6
107974,SOUTH,West South Central,48,TX,Texas,Hot-Humid,3A,U,,,,,2,0,1,0,0,-2,1,0,1,1,2,1,2
107975,SOUTH,South Atlantic,12,FL,Florida,Hot-Humid,1A,U,,,,,2,0,0,1,0,-2,1,0,1,0,-2,1,3
107976,WEST,Mountain South,04,AZ,Arizona,Hot-Dry,3B,R,,,,,2,0,0,1,0,-2,0,-2,1,1,2,1,6
107977,WEST,Mountain South,32,NV,Nevada,Hot-Dry,3B,R,,,,,2,0,0,1,0,-2,1,0,1,1,3,1,7
107978,NORTHEAST,New England,33,NH,New Hampshire,Cold,5A,U,,,,,2,1,0,0,0,0,1,0,1,0,-2,1,3
107979,NORTHEAST,New England,50,VT,Vermont,Cold,6A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,9
107980,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2
107981,WEST,Mountain North,08,CO,Colorado,Cold,5B,C,,,,,2,0,1,0,0,-2,0,-2,5,1,2,1,3
107982,WEST,Pacific,15,HI,Hawaii,Hot-Humid,1A,U,,,,,3,0,0,1,0,-2,1,0,2,1,2,1,9
107983,WEST,Pacific,06,CA,California,Mixed-Dry,4B,C,,,,,2,0,1,0,0,-2,1,0,1,0,-2,2,3
107984,SOUTH,South Atlantic,37,NC,North Carolina,Mixed-Humid,3A,R,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5
107985,WEST,Pacific,02,AK,Alaska,Very-Cold,7AK,U,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4
107986,SOUTH,South Atlantic,12,FL,Florida,Hot-Humid,2A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5
107987,WEST,Pacific,06,CA,California,Marine,3C,U,,,,,2,0,0,1,0,-2,0,-2,1,1,3,1,7
107988,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
107989,WEST,Mountain North,56,WY,Wyoming,Cold,6B,R,,,,,2,1,0,1,0,1,1,0,2,1,3,1,6
107990,WEST,Pacific,02,AK,Alaska,Very-Cold,7AK,U,,,,,3,0,1,0,0,-2,0,-2,1,1,2,1,4
107991,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1
107992,WEST,Mountain North,08,CO,Colorado,Cold,5B,U,,,,,2,1,1,1,0,1,1,0,5,1,2,1,6
107993,SOUTH,West South Central,40,OK,Oklahoma,Mixed-Humid,3A,U,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,4
107994,SOUTH,West South Central,48,TX,Texas,Hot-Humid,3A,U,,,,,2,0,0,1,0,-2,1,0,2,1,2,1,7
107995,WEST,Mountain South,04,AZ,Arizona,Mixed-Dry,4B,U,,,,,2,1,0,0,0,0,0,-2,1,1,2,1,6
107996,NORTHEAST,New England,33,NH,New Hampshire,Cold,6A,C,,,,,2,1,0,0,0,0,0,-2,2,0,-2,1,1
107997,MIDWEST,West North Central,20,KS,Kansas,Mixed-Humid,4A,R,,,,,2,1,0,0,0,1,1,0,1,1,2,1,7
107998,NORTHEAST,Middle Atlantic,36,NY,New York,Cold,5A,R,,,,,2,1,1,0,1,0,1,0,1,0,-2,1,2
107999,SOUTH,East South Central,01,AL,Alabama,Mixed-Humid,3A,U,,,,,2,0,1,0,0,-2,1,0,1,0,-2,1,3
108000,SOUTH,South Atlantic,13,GA,Georgia,Mixed-Humid,3A,U,,,,,2,0,1,0,0,-2,1,0,1,0,-2,1,5
108001,SOUTH,West South Central,22,LA,Louisiana,Hot-Humid,3A,U,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,6
108002,WEST,Mountain North,16,ID,Idaho,Cold,5B,R,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
108003,WEST,Pacific,15,HI,Hawaii,Hot-Humid,1A,R,,,,,2,0,1,1,0,-2,0,-2,2,1,2,1,7
108004,SOUTH,East South Central,28,MS,Mississippi,Hot-Humid,3A,U,,,,,2,0,0,1,0,-2,1,0,1,0,-2,1,3
108005,WEST,Mountain North,16,ID,Idaho,Cold,5B,R,,,,,2,0,1,0,0,-2,1,0,1,1,3,1,9
108006,MIDWEST,West North Central,29,MO,Missouri,Mixed-Humid,4A,R,,,,,2,0,0,0,1,-2,0,-2,1,0,-2,1,2
108007,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1
108008,WEST,Pacific,53,WA,Washington,Marine,4C,R,,,,,2,0,1,0,0,-2,0,-2,1,0,-2,1,6
108009,SOUTH,East South Central,21,KY,Kentucky,Mixed-Humid,4A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
108010,MIDWEST,West North Central,20,KS,Kansas,Mixed-Humid,4A,U,,,,,3,1,0,0,0,1,0,-2,1,1,2,1,6
108011,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,2,0,0,0,1,-2,0,-2,1,0,-2,1,1
108012,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2B,U,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,6
108013,WEST,Mountain North,16,ID,Idaho,Cold,5B,U,,,,,2,0,1,0,0,-2,1,0,1,1,3,1,6
108014,WEST,Pacific,02,AK,Alaska,Very-Cold,7AK,C,,,,,3,1,0,1,0,1,0,-2,2,1,2,1,5
108015,SOUTH,South Atlantic,37,NC,North Carolina,Hot-Humid,3A,U,,,,,2,0,1,0,0,-2,1,0,2,1,2,1,6
108016,MIDWEST,East North Central,26,MI,Michigan,Cold,5A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2
108017,WEST,Mountain South,04,AZ,Arizona,Hot-Dry,2B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
108018,MIDWEST,West North Central,27,MN,Minnesota,Cold,6A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,6
108019,NORTHEAST,New England,50,VT,Vermont,Cold,6A,R,,,,,2,1,1,0,0,0,1,0,2,0,-2,1,1
108020,MIDWEST,East North Central,39,OH,Ohio,Cold,5A,R,,,,,2,1,1,0,0,0,0,-2,1,0,-2,1,1
108021,WEST,Pacific,41,OR,Oregon,Marine,4C,U,,,,,2,0,1,0,0,-2,1,1,1,1,1,1,2
108022,WEST,Mountain North,16,ID,Idaho,Cold,5B,U,,,,,2,0,1,0,0,-2,1,0,2,1,2,1,7
108023,MIDWEST,East North Central,18,IN,Indiana,Cold,5A,U,,,,,2,1,0,0,0,0,1,1,5,1,3,1,9
108024,WEST,Pacific,41,OR,Oregon,Marine,4C,R,,,,,2,0,1,0,0,-2,1,0,1,1,2,1,3
108025,SOUTH,West South Central,22,LA,Louisiana,Hot-Humid,2A,C,,,,,2,0,0,0,1,-2,1,0,1,0,-2,2,4
108026,SOUTH,West South Central,05,AR,Arkansas,Mixed-Humid,3A,U,,,,,2,1,1,0,1,1,1,1,1,0,-2,1,1
108027,NORTHEAST,Middle Atlantic,36,NY,New York,Cold,5A,U,,,,,2,1,0,0,0,0,0,-2,1,1,1,1,2
108028,SOUTH,South Atlantic,24,MD,Maryland,Mixed-Humid,4A,U,,,,,2,1,0,0,0,1,1,0,2,1,2,1,5
108029,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Mixed-Humid,4A,U,,,,,2,1,0,0,0,1,1,1,1,1,2,1,3
108030,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,3,0,0,0,1,-2,0,-2,2,0,-2,1,2
108031,WEST,Mountain South,04,AZ,Arizona,Hot-Dry,2B,U,,,,,2,0,0,1,0,-2,1,0,2,1,3,2,7
108032,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,Cold,5A,U,,,,,2,1,1,1,0,0,1,0,2,1,2,1,6
108033,MIDWEST,West North Central,19,IA,Iowa,Cold,5A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
108034,SOUTH,West South Central,05,AR,Arkansas,Mixed-Humid,3A,C,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
108035,WEST,Mountain South,04,AZ,Arizona,Hot-Dry,3B,U,,,,,2,0,0,0,1,-2,0,-2,1,1,2,1,5
108036,MIDWEST,East North Central,18,IN,Indiana,Mixed-Humid,4A,U,,,,,2,0,1,0,0,-2,0,-2,1,1,1,1,2
108037,MIDWEST,East North Central,18,IN,Indiana,Cold,5A,C,,,,,2,0,1,0,0,-2,0,-2,1,1,2,1,6
108038,NORTHEAST,Middle Atlantic,36,NY,New York,Cold,5A,R,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5
108039,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
108040,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,R,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,6
108041,MIDWEST,East North Central,26,MI,Michigan,Cold,5A,U,,,,,2,1,0,0,0,0,1,0,1,1,2,1,2
108042,MIDWEST,West North Central,46,SD,South Dakota,Cold,5A,R,,,,,2,0,1,0,0,-2,1,0,2,1,1,1,1
108043,MIDWEST,East North Central,55,WI,Wisconsin,Cold,6A,R,,,,,2,1,0,0,0,1,0,-2,1,1,2,1,4
108044,SOUTH,East South Central,47,TN,Tennessee,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,1,0,1,1,2,1,6
108045,NORTHEAST,New England,33,NH,New Hampshire,Cold,5A,R,,,,,3,1,0,0,0,0,1,0,2,1,1,1,9
108046,MIDWEST,East North Central,18,IN,Indiana,Cold,5A,U,,,,,2,1,0,0,0,1,1,0,1,0,-2,1,3
108047,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,6
108048,MIDWEST,West North Central,19,IA,Iowa,Cold,5A,U,,,,,2,1,0,0,0,0,0,-2,2,0,-2,2,1
108049,SOUTH,East South Central,47,TN,Tennessee,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,1,0,1,0,-2,1,5
108050,WEST,Mountain North,16,ID,Idaho,Cold,5B,R,,,,,2,0,1,0,0,-2,0,-2,1,0,-2,2,8
108051,MIDWEST,West North Central,27,MN,Minnesota,Cold,6A,R,,,,,2,1,0,0,0,0,1,0,2,1,1,1,1
108052,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,2,0,1,0,0,-2,0,-2,1,1,1,1,6
108053,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Mixed-Humid,4A,R,,,,,2,1,0,0,0,0,0,-2,5,1,2,1,4
108054,NORTHEAST,New England,50,VT,Vermont,Cold,6A,R,,,,,2,1,0,1,0,0,0,-2,2,1,2,1,5
108055,MIDWEST,West North Central,19,IA,Iowa,Cold,5A,R,,,,,2,0,1,0,0,-2,1,1,2,0,-2,1,1
108056,NORTHEAST,New England,50,VT,Vermont,Cold,6A,C,,,,,2,1,0,0,0,0,0,-2,2,0,-2,1,1
108057,NORTHEAST,New England,09,CT,Connecticut,Cold,5A,U,,,,,2,1,0,0,0,1,1,0,2,1,2,1,4
108058,WEST,Mountain North,49,UT,Utah,Cold,5B,U,,,,,2,0,1,0,0,-2,0,-2,1,1,1,1,3
108059,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Cold,5A,R,,,,,2,0,0,1,0,-2,0,-2,5,1,2,1,5
108060,MIDWEST,East North Central,55,WI,Wisconsin,Cold,6A,U,,,,,2,1,0,0,0,0,1,0,1,1,1,1,4
108061,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
108062,SOUTH,South Atlantic,13,GA,Georgia,Mixed-Humid,3A,U,,,,,2,0,1,0,0,-2,0,-2,2,0,-2,1,5
108063,SOUTH,South Atlantic,37,NC,North Carolina,Hot-Humid,3A,U,,,,,2,0,0,1,0,-2,1,0,2,1,2,1,8
108064,SOUTH,South Atlantic,13,GA,Georgia,Mixed-Humid,3A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,8
108065,SOUTH,South Atlantic,51,VA,Virginia,Mixed-Humid,4A,R,,,,,2,0,1,1,0,-2,1,0,1,1,2,1,7
108066,WEST,Pacific,15,HI,Hawaii,Hot-Humid,1A,U,,,,,3,0,0,1,0,-2,1,0,1,0,-2,1,5
108067,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
108068,WEST,Pacific,41,OR,Oregon,Marine,4C,U,,,,,2,1,1,0,0,1,1,0,5,1,2,1,3
108069,WEST,Mountain North,49,UT,Utah,Cold,5B,U,,,,,2,1,0,0,0,1,1,0,1,1,3,1,6
108070,MIDWEST,East North Central,55,WI,Wisconsin,Cold,6A,U,,,,,2,1,0,0,0,0,1,0,1,0,-2,1,1
108071,SOUTH,South Atlantic,51,VA,Virginia,Mixed-Humid,4A,U,,,,,2,0,0,1,0,-2,1,0,2,1,1,1,4
108072,WEST,Pacific,15,HI,Hawaii,Hot-Humid,1A,R,,,,,2,0,0,1,0,-2,1,1,1,1,2,1,6
108073,SOUTH,South Atlantic,37,NC,North Carolina,Mixed-Humid,4A,R,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,9
108074,MIDWEST,West North Central,31,NE,Nebraska,Cold,5A,R,,,,,2,1,0,1,0,1,1,0,2,1,3,1,8
108075,NORTHEAST,Middle Atlantic,36,NY,New York,Cold,5A,R,,,,,2,1,0,0,0,1,1,0,1,1,2,1,9
108076,MIDWEST,West North Central,19,IA,Iowa,Cold,6A,R,,,,,2,1,0,0,0,0,0,-2,5,0,-2,1,1
108077,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,7
108078,WEST,Pacific,15,HI,Hawaii,Hot-Humid,1A,U,,,,,2,0,0,1,0,-2,0,-2,1,1,2,1,2
108079,SOUTH,West South Central,22,LA,Louisiana,Hot-Humid,2A,U,,,,,2,0,0,0,1,-2,1,0,1,0,-2,2,3
108080,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,3,0,0,1,1,-2,0,-2,2,1,1,1,6
108081,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,Cold,5A,U,,,,,2,1,0,0,0,1,0,-2,2,1,2,1,5
108082,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,C,,,,,2,1,0,0,0,1,0,-2,2,0,-2,1,1
108083,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,2,1,0,0,0,1,0,-2,2,0,-2,1,8
108084,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,2,0,0,1,0,-2,1,0,2,0,-2,1,1
108085,MIDWEST,West North Central,29,MO,Missouri,Mixed-Humid,4A,U,,,,,2,1,0,0,0,0,1,0,1,1,2,1,6
108086,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Mixed-Humid,4A,U,,,,,2,1,0,0,0,0,0,-2,2,1,1,1,2
108087,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,8
108088,MIDWEST,West North Central,19,IA,Iowa,Cold,5A,U,,,,,3,0,0,1,0,-2,0,-2,2,1,2,1,5
108089,MIDWEST,East North Central,18,IN,Indiana,Mixed-Humid,4A,C,,,,,2,0,1,0,0,-2,1,0,1,0,-2,2,4
108090,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,2,0,0,1,0,-2,1,0,1,0,-2,1,6
108091,WEST,Mountain South,32,NV,Nevada,Cold,5B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,9
108092,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Cold,5A,R,,,,,2,1,0,0,0,0,1,0,2,1,2,1,7
108093,SOUTH,South Atlantic,10,DE,Delaware,Mixed-Humid,4A,R,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
108094,WEST,Mountain South,04,AZ,Arizona,Hot-Dry,2B,U,,,,,2,0,0,1,0,-2,0,-2,1,0,-2,2,3
108095,WEST,Mountain South,04,AZ,Arizona,Hot-Dry,2B,U,,,,,2,0,0,1,0,-2,1,0,1,1,3,1,6
108096,WEST,Mountain South,32,NV,Nevada,Cold,5B,U,,,,,2,0,1,0,0,-2,1,0,2,1,1,1,5
108097,WEST,Mountain South,32,NV,Nevada,Hot-Dry,3B,U,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,8
108098,WEST,Pacific,02,AK,Alaska,Very-Cold,7AK,U,,,,,2,0,1,1,0,-2,1,1,3,1,2,1,5
108099,WEST,Mountain North,56,WY,Wyoming,Cold,6B,C,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
108100,MIDWEST,East North Central,55,WI,Wisconsin,Cold,6A,U,,,,,3,1,0,0,0,1,1,0,1,1,1,1,4
108101,SOUTH,South Atlantic,54,WV,West Virginia,Mixed-Humid,4A,U,,,,,3,1,1,0,0,0,1,1,3,0,-2,1,1
108102,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Cold,5A,U,,,,,2,1,0,1,0,0,1,0,2,1,2,1,6
108103,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,2,0,0,1,0,-2,0,-2,1,1,3,2,7
108104,SOUTH,West South Central,40,OK,Oklahoma,Mixed-Humid,3A,C,,,,,2,1,0,0,0,1,1,0,1,1,2,1,3
108105,SOUTH,South Atlantic,11,DC,District of Columbia,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1
108106,WEST,Pacific,41,OR,Oregon,Marine,4C,U,,,,,2,0,1,1,0,-2,1,0,2,1,2,1,7
108107,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
108108,MIDWEST,West North Central,38,ND,North Dakota,Cold,6A,R,,,,,2,1,0,0,0,0,0,-2,1,1,2,1,2
108109,WEST,Pacific,15,HI,Hawaii,Hot-Humid,1A,U,,,,,2,0,0,1,0,-2,0,-2,2,1,2,1,7
108110,MIDWEST,East North Central,18,IN,Indiana,Cold,5A,C,,,,,2,0,1,0,0,-2,1,0,2,1,2,1,6
108111,SOUTH,East South Central,01,AL,Alabama,Mixed-Humid,3A,U,,,,,2,0,1,0,0,-2,1,0,2,1,2,1,6
108112,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,R,,,,,2,1,0,0,0,0,1,0,2,1,3,1,6
108113,WEST,Pacific,15,HI,Hawaii,Hot-Humid,1A,C,,,,,2,0,1,1,0,-2,1,1,2,0,-2,1,5
108114,MIDWEST,East North Central,39,OH,Ohio,Cold,5A,U,,,,,2,1,0,0,0,1,0,-2,1,0,-2,1,1
108115,NORTHEAST,New England,44,RI,Rhode Island,Cold,5A,U,,,,,2,1,1,1,0,1,1,1,3,0,-2,1,1
108116,SOUTH,South Atlantic,11,DC,District of Columbia,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2
108117,WEST,Mountain North,08,CO,Colorado,Cold,5B,U,,,,,2,1,0,0,0,0,0,-2,2,1,2,1,6
108118,NORTHEAST,Middle Atlantic,36,NY,New York,Cold,5A,U,,,,,2,1,0,0,0,1,1,0,2,1,2,1,7
108119,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Cold,5A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2
108120,SOUTH,South Atlantic,12,FL,Florida,Hot-Humid,1A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
108121,SOUTH,East South Central,21,KY,Kentucky,Mixed-Humid,4A,U,,,,,2,0,0,1,0,-2,0,-2,2,0,-2,2,1
108122,MIDWEST,West North Central,38,ND,North Dakota,Very-Cold,7A,R,,,,,2,1,0,0,0,1,1,0,2,0,-2,1,1
108123,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,Cold,5A,U,,,,,2,1,1,0,0,1,1,0,2,1,2,1,3
108124,MIDWEST,West North Central,31,NE,Nebraska,Cold,5A,U,,,,,2,1,0,0,0,1,1,0,2,1,3,1,7
108125,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4
108126,WEST,Pacific,02,AK,Alaska,Very-Cold,7AK,U,,,,,3,0,1,0,1,-2,0,-2,2,1,1,2,7
108127,MIDWEST,West North Central,38,ND,North Dakota,Cold,6A,R,,,,,2,1,0,0,0,1,1,0,1,0,-2,1,3
108128,SOUTH,West South Central,48,TX,Texas,Hot-Humid,3A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
108129,SOUTH,West South Central,48,TX,Texas,Hot-Humid,3A,R,,,,,2,0,0,1,0,-2,1,1,1,1,2,1,7
108130,SOUTH,South Atlantic,51,VA,Virginia,Mixed-Humid,4A,R,,,,,2,1,1,0,0,1,1,0,1,0,-2,3,4
108131,WEST,Pacific,41,OR,Oregon,Marine,4C,C,,,,,2,0,1,0,0,-2,1,0,1,1,2,1,6
108132,SOUTH,South Atlantic,11,DC,District of Columbia,Mixed-Humid,4A,U,,,,,3,1,0,0,0,1,0,-2,2,0,-2,1,1
108133,MIDWEST,East North Central,18,IN,Indiana,Cold,5A,U,,,,,3,0,0,1,0,-2,1,0,1,0,-2,1,3
108134,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,8
108135,WEST,Mountain North,16,ID,Idaho,Cold,5B,U,,,,,2,1,0,0,0,1,0,-2,1,1,2,1,3
108136,MIDWEST,East North Central,39,OH,Ohio,Cold,5A,U,,,,,2,1,0,0,0,1,1,0,2,0,-2,1,1
108137,WEST,Mountain South,32,NV,Nevada,Hot-Dry,3B,U,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4
108138,WEST,Pacific,53,WA,Washington,Cold,5B,U,,,,,2,0,1,0,1,-2,0,-2,1,0,-2,1,6
