,DIVISION,YRCONC,SQM,NormalizedGasKWh,NormalizedElecKWh,NormalizedHeatKWh,NormalizedCoolKWh
508,9,3,16722.54,260.8612728731999,215.1543964015036,169.00339338108924,2.361036368876977
509,5,3,26477.355,96.47898132445631,128.7906212686275,83.50022877575952,32.646943341281634
510,3,2,14121.256,79.8669890688194,115.11270668841355,42.607114471262335,10.92138203166914
511,3,1,603.8695,198.14327981790768,261.89598911685385,113.15325036452413,15.84624032344737
512,5,1,9476.106,83.88157361810855,157.87698027016583,74.0424341311716,49.96046934500311
514,8,3,1509.67375,65.48931638375511,16.682412342401793,65.48931638375511,2.7620631199290577
515,3,1,24154.78,20.162509935300594,39.13792632348546,20.162509935300594,11.426754909297456
516,9,2,120.7739,129.34067187529757,226.9861286254729,8.017515241289717,111.34494153952137
518,9,0,167.2254,167.77343574002515,310.92166620621026,13.29660253167282,29.653158670871772
519,8,3,4738.053,215.97062254010248,260.33393885631926,209.4627005892505,8.221421745387822
520,8,3,18023.182,182.4076265585622,166.38776659970475,57.69087387754283,10.198614959389523
522,7,2,23690.265,156.0790480921594,180.82448634491848,34.21629361212296,44.92910026561544
524,4,2,9847.718,85.32220242811583,130.77445962607783,85.32220242811583,7.827582744652111
525,2,1,2322.575,320.654368195645,93.57674133235741,320.654368195645,32.60068264275643
528,9,2,10776.748,25.690665600791636,21.09792304691545,26.944506882595757,3.228370712853266
529,2,1,483.0956,258.2233213529579,95.69120480501168,256.30872706561604,0.0
530,9,0,148.6448,50.25658341226872,178.59353303983724,47.65010231101257,34.58812251084465
531,5,0,24154.78,399.7540621794114,357.3476554123035,322.97539760564996,72.88106989900137
532,2,1,557.418,289.59621763021653,54.54972749355062,289.59621763021653,1.2912793917670404
533,2,2,26941.87,240.6029120790428,237.51732897530871,233.78350142733228,17.46792954898825
535,4,2,10962.554,106.81045296835026,396.9727309895121,135.06826637807214,6.862813477498037
536,5,1,2183.2205,76.04256546510076,463.55784951634524,10.358201369490624,154.5211466404791
537,5,1,929.03,50.111945398964515,92.82692700989205,48.755155660204736,12.977988805528348
538,9,3,218.32205,79.34669786675235,22.27443357187238,79.34669786675235,0.0
539,7,1,743.224,48.16706096816034,195.42156873297955,47.21437438107489,49.58544410298914
540,3,2,31587.02,120.49573087581545,49.555545284107204,119.97105738717993,4.487656704146197
541,9,1,5574.18,29.867039964263803,43.303409649491044,30.170827111072843,2.3627889196258467
544,2,2,38554.745,308.03996162589067,147.60089841081816,267.4235642270491,13.994648984865547
547,9,1,185.806,43.4734233663068,71.03107542275276,3.307589028341389,18.1136635200155
550,2,2,6967.725,25.27668894079488,219.39973233731237,12.951532299423413,10.448300972986162
552,5,1,39483.775,1.280919961199252,30.794167984190974,1.280919961199252,0.5750782914500956
553,9,2,16165.122,43.738010183158536,71.26089119525359,3.5393427134048236,14.743182092903476
554,2,3,17651.57,138.1474250026485,170.5562168124422,72.85809310724203,12.287066887874564
555,5,3,12077.39,181.549765336302,224.22667480308246,169.3982551978532,122.97963255082433
558,5,2,952.25575,114.80250386516438,280.03716438572303,0.8011123198783521,60.338561183799634
561,2,2,13935.45,15.24060893455181,84.35866800139213,13.907541722728725,5.643500829682572
562,2,2,5388.374,359.80077784708345,390.1653819872192,347.2515415173483,60.00288374507783
564,3,0,5759.986,34.57187890942791,48.85116040212598,27.384753089156817,3.0579692678072483
565,9,2,12263.196,46.71567411627442,38.50806918522708,46.55443148123866,7.491556990934501
567,2,2,3483.8625,95.01284238083448,152.3389628609051,103.19627294963564,10.136921776333022
568,8,2,19045.115,124.16280731284635,218.11304368600554,95.9630842878607,5.846873486823262
570,8,2,18580.6,74.71756863761128,145.71897570584375,2.27305656873298,25.64760053383637
571,2,2,22761.235,80.873086682423,104.48233586622166,78.66889001435995,11.697752629459693
572,9,0,8918.688,44.851256858183625,195.1939567792931,0.5996680990522373,31.507894081842533
573,3,2,39019.26,251.29076598505455,216.50436220471633,194.4068368066181,9.243283130536048
574,7,2,9290.3,29.015552667621073,220.0181910164365,68.99015567807284,37.8575567568324
577,3,0,4505.7955,80.08551298610868,77.09115959656846,76.17505553392293,20.72351873315156
579,7,3,3809.023,14.181119169141274,63.3684805788781,19.67357047095804,18.742350493289226
580,9,2,6038.695,128.48272009300024,93.9722903706844,127.06014499159174,13.08961280707173
581,5,2,1881.28575,150.73229433274557,131.0725922417687,157.6881293094364,49.0098869642743
582,9,1,2508.381,10.99363401094172,295.5787019595508,7.2231963298239,24.0517728040517
583,5,3,5759.986,69.3808100945037,179.52422106581508,0.052661323308771935,53.08978804653345
584,7,1,232.2575,167.37504590379214,178.34515570003123,160.4500869767392,63.2041304112892
585,2,3,46451.592903,83.27965700677106,15.968171458595892,82.82149769407663,1.8902021185656566
586,3,1,21832.204999999998,201.8186730291329,123.16378487651615,49.160238748765885,10.1755706661329
587,5,2,19974.145,212.67017974721824,266.6935681101744,113.0531442895303,30.83392954867405
589,6,1,2787.09,210.92312793200074,73.60616270016396,7.996783914046551,32.763059974740685
590,5,2,5759.986,67.40293219983522,60.03504175183759,59.66166679294013,16.625408730854556
591,9,3,1300.642,152.82260055649442,276.06059161552525,0.30306609735807394,18.993343850190907
593,8,2,36232.17,65.66778536709229,68.17234518385182,9.444830318415928,2.191162972905018
599,8,3,3669.6684999999998,58.29844537183673,514.5121419005559,24.640632813563407,78.05281584508248
600,7,2,9290.3,84.73487882533396,167.14487153267387,84.21137439113916,35.725904745271954
603,2,2,7803.852,186.78530655527555,64.12768976141525,165.31166525774708,12.764941225563993
604,9,2,1625.8025,138.38651456434593,330.46941433538206,176.67225752451483,9.29090243802676
605,3,3,9197.397,105.64621271290127,302.8763464271467,72.12042671997305,18.437025065461455
606,3,0,204.3866,123.50368517799114,78.61572138290867,122.36229667209105,4.760565125110943
607,2,0,1393.545,296.084686267756,31.564822090424062,261.891229422803,3.1600593063015547
608,8,3,13192.226,62.2755209094356,104.94188016487892,62.2755209094356,0.0
609,7,2,6967.725,85.09131610174053,174.35518766885892,93.51041567484366,31.906041627934513
610,2,2,1300.642,155.57408019578025,81.6550595782698,155.57408019578025,17.65602244660714
611,7,1,2787.09,127.46263040411326,137.3134703220922,104.29057965763575,23.296026186452536
613,6,1,42735.38,103.28614177089337,17.863138224113136,103.28614177089337,2.308591668706351
614,8,0,15050.286,232.85610193168424,39.764360624110395,208.05246538358142,0.0
615,4,3,2972.896,49.30616418771461,35.37291583694821,69.48677510750461,5.647605741674111
616,3,3,25083.81,74.81154274549999,199.3803971565723,62.951354174943916,20.72204321791626
619,3,1,13378.032,141.78615319121678,110.76621733301282,130.7952940522941,37.529012201869456
620,8,2,287.9993,14.117305087199867,294.9486335557066,0.0,42.88514296041692
623,8,3,464.515,165.9952276481922,88.19736714637848,165.9952276481922,6.601297854751731
626,9,3,7153.531,82.2705132933652,126.67436542876519,8.010572619172267,31.329229925892545
627,5,2,12634.807999999999,43.93568697640677,195.9497920348295,39.93861097881346,33.01706643298419
628,5,1,23225.75,56.55459254564439,258.7428608333423,16.441250607709115,12.591854206172028
629,5,1,1858.06,51.907065605524046,185.10166517765842,16.957663520553698,19.81572328181006
630,5,2,4598.6985,3.94126358229399,148.6090031777469,59.607437424958384,27.255605517300168
632,2,2,431.99895,51.57858614934134,98.14144224193139,49.85068417874628,8.844388688907694
634,5,3,26941.87,2.941036391609046,181.43146708079283,19.395145548768518,17.93861633390704
635,3,2,5852.889,120.59507001772971,30.624363455380752,119.81157968722798,1.7256115402154388
639,3,3,13935.45,151.1840006573164,161.811566903114,141.12636427686226,14.286744633363115
640,4,2,19045.115,229.26940537565673,223.98583573793067,196.06565411902213,8.01569350917545
641,7,2,19509.63,132.5263804358668,147.0299539253179,17.033711704834996,26.27909789626969
642,6,3,46451.5,117.86883251709848,487.0404400288473,103.73189101460665,15.482008779802593
644,2,1,6874.822,188.87906810838157,52.119167594448264,178.25257137508433,5.177835401556579
645,8,3,761.8046,89.26954925974457,190.38477845893814,88.896384185656,11.768164552957543
646,2,0,9104.494,5.712900551749499,50.66563831004776,107.6481120903589,4.764720523732565
647,8,2,9847.718,92.53624691588448,105.75698857339334,89.38329238418484,2.4683486885997343
651,5,3,7060.628,138.00386619164755,274.3840916133806,105.09301084506932,193.7791996282767
652,2,0,18580.692903,156.522090505378,63.72098210658425,185.4445327537633,4.004307824870572
655,6,0,929.03,26.591312308536864,20.131750320226473,26.591312308536864,0.0
656,8,1,19509.63,102.85822994516042,16.73030190731449,102.85822994516042,0.0
657,1,3,2322.575,261.84319551187804,32.305953521414814,249.10445091417935,4.918134095131482
658,7,2,2322.575,33.27854123160717,29.54780792869983,33.27854123160717,1.7650569510134226
659,5,1,464.607903,114.98015523209902,108.99513261185314,96.31817062311143,44.38064056564273
660,3,1,278.709,225.97809968102933,453.64878780376665,117.44122976294271,59.255843880176094
661,6,0,1230.96475,94.76820957545696,89.30556297408191,88.99971193244974,45.17208152629878
662,5,2,2369.0265,105.92857956591031,179.29558829333484,129.24929816150222,77.12926361988775
663,7,3,19045.115,274.9326845027189,411.6169946991656,154.18189858008208,99.65518722501807
664,6,1,510.9665,92.30793133796443,83.64344824954279,98.18522180025502,13.950750064828126
665,7,1,3298.0565,32.94699634678788,112.82068697125109,28.474674432654506,47.34081906631982
666,4,2,3344.508,90.75969614185406,179.9556167902723,99.4468273213878,6.056727760555514
667,7,1,35303.14,76.13841152353586,287.6980347923726,61.53727754924917,31.480895691658024
668,2,1,2601.284,39.94613958337498,255.7014151472888,114.76268127124914,20.142516412663902
671,3,3,4645.15,59.32959822589153,51.72341043884482,15.555857763258455,3.154969898926838
672,5,2,2136.769,51.63174521672676,81.48751690051662,50.891239186828344,25.270608351674895
675,5,2,2787.09,174.80989194572118,227.22445274461893,0.0,0.0
678,6,0,148.6448,78.56904076025532,117.29303682335339,84.36757398173364,30.153950047361228
679,5,2,32516.05,0.000973416758800654,415.92994844084694,7.440247904065839,30.77799581437475
680,7,0,2694.187,106.27850884997962,68.71163731396521,110.06325701445373,47.16331623231795
683,8,0,13006.42,23.229261513852393,15.608445675289587,23.050666577966883,4.096236865332659
684,3,3,26941.87,20.816571776457984,23.528099571410596,21.762916547143913,5.0953829684428005
685,3,2,23690.265,152.61562843670177,82.10199421576753,150.2173472716747,30.66315985291849
686,7,2,464.515,32.9572776487304,261.1670236698492,7.709190336157068,58.30126453828187
688,3,1,1579.3509999999999,187.58294983762323,24.448650110076862,187.58294983762323,2.4167881009351313
690,7,3,20438.66,97.00339716889465,272.9836006861507,66.89838630458162,32.319849449719314
691,5,3,31587.02,43.98972790966036,137.15621163376602,5.643341244473205,17.04428488768488
692,5,1,15236.092,59.515366724485524,263.68992783713827,66.15206909652423,87.18211384710726
693,4,2,17651.57,27.26284179095684,67.40918796458332,43.42753236375009,9.896534167498983
694,2,3,13749.644,157.91114823401975,210.3103905817489,127.02910571466433,23.509293613420102
695,5,3,11148.36,20.455921307618343,148.75667811229633,37.91816171427905,18.008668204650732
697,6,3,13006.42,203.15219022567317,54.19085344007036,169.79838044450358,3.9453798005139005
698,5,3,5388.374,422.7791482968703,363.0022711860758,77.23957087035905,60.96432704262919
699,2,0,28335.415,162.38639583196507,341.21000168869944,154.73974914787732,19.35745165952219
700,9,1,2415.478,1.243272982407623,54.014981713764314,0.10919739281417593,1.3921454279442826
703,8,2,743.224,579.4223261049159,309.4975404454108,0.0,106.4323631650754
706,3,2,12820.614,0.004594730876383925,201.81225329769697,9.709923606466898,10.995785330484173
707,9,2,362.3217,190.46209254648562,255.62090263983634,266.8501176026719,17.165021280812052
709,5,3,2694.187,88.4018747971095,179.73808054155114,87.95435794174644,19.725768477837658
710,2,2,32516.05,267.4724736411403,234.1676802686673,195.40411279131385,66.47471157655988
711,7,3,2299.34925,168.10135391741815,127.43301175321669,168.10135391741815,0.0
712,1,2,2787.09,120.87889310786521,80.29127154128498,150.30229237556017,10.37334788255851
713,8,2,10219.33,6.030775670420664,159.44469940788682,40.37707724586642,4.34077505100628
715,5,1,6038.695,67.4401156733367,105.0246783452385,59.72578092667374,25.632073877882558
717,3,1,464.515,145.0985836410019,38.3604404594039,145.0985836410019,4.578573882436521
721,5,3,4134.1835,3.355705407609508,283.23633917072135,32.52305701089466,23.0508470935071
722,2,2,11891.584,76.91211629998156,106.59202340075132,12.758079285232313,4.617902764257479
724,7,2,2879.993,74.00712006730572,51.427902776152585,56.78071080415821,2.6566747200427225
726,4,1,1858.06,108.83986841705867,21.86097327319893,108.05563700795454,4.198445625006728
727,2,1,557.418,254.2306197934046,103.58653649505398,252.2290315831208,33.80039476299653
729,9,3,14307.062,32.41266817904333,196.2894967534215,23.74663702771401,0.0
730,3,0,743.224,148.250020397619,29.440653154365304,141.20226900234653,2.897097829187432
731,5,3,8918.688,43.065791015561935,178.14268197295388,24.538350263738348,32.00441361588162
732,5,0,3158.7019999999998,209.96551770822325,312.7148429956356,198.82869686472486,94.0971919332688
733,3,1,320.51535,69.6341751026901,35.96707614783504,68.23975428945916,2.9305696435443735
734,3,0,929.03,53.97316520887377,25.18971400277709,53.97316520887377,15.198190196226173
735,3,2,4598.6985,157.52346743018705,88.45524445666528,128.5379987300755,9.166413978650699
737,5,2,40877.32,131.42127212031025,180.6769377248802,13.34549869756628,22.82683807964906
739,7,3,5481.277,76.17685800006095,165.84766652004632,168.3155204796255,0.0
740,3,1,2554.8325,490.6155825002227,119.71626319925083,355.7501490547815,9.902204885056067
742,8,3,5667.083,164.4928043898422,105.99368316998358,165.5025839088646,8.453425664137972
743,3,3,8732.882,289.5132921491439,147.7138933057838,182.40018327294476,19.45127737051755
744,5,0,1114.836,47.09515711638304,145.79543538242396,59.66646652063623,83.90634643839992
745,2,2,30193.475,249.5871519225926,72.10912291480196,164.0696456765245,77.77906071507174
746,2,1,13935.45,93.91937689719386,22.562170579349786,95.35789158247492,3.0019722185505313
748,7,1,929.03,1.9971717823966937,185.03923447036158,31.668311623951865,41.20211759577194
749,5,1,7432.24,56.915215964769715,109.42528766562975,56.915215964769715,18.349548088059592
750,5,1,1950.963,180.87961111461368,141.6387701868257,172.95452655534731,44.82088452779474
752,2,0,1858.06,111.74209245718654,32.93542727360796,111.74209245718654,15.786994671323857
753,3,3,2508.381,207.7254004682702,131.39511102978375,136.13440339725108,11.458877816408275
755,7,3,8361.27,35.895709387329916,80.86008465221192,15.479369438374793,30.694349070775136
756,4,0,418.0635,45.02513179935585,145.37026073790227,45.02513179935585,28.47123844583419
757,8,2,7710.949,271.1738792471589,321.111448149897,208.21207466136792,8.651181718359181
759,3,2,5109.665,73.74000666384195,98.74561248144448,52.81026812560119,5.836223418560708
760,7,1,181.16085,59.573244301955974,155.97188906985144,6.870538181952669,38.02819426493087
761,3,1,185.806,573.6955598366037,399.31433861123963,175.05458308127834,19.366036285157637
762,4,1,15607.704,42.06794025681164,87.54119119634765,39.76394315570055,9.126758534887644
763,7,0,6131.598,74.17457552044345,51.48820910959916,67.04854485274475,12.795596069409639
764,6,2,6317.4039999999995,29.4264456132614,104.08721683780237,23.53046799286543,21.017279291620422
765,4,3,5852.889,143.37242129912255,38.90591466880715,130.6300253871208,4.683716912792982
767,1,3,8547.076,143.75339045434956,117.61297079843447,122.18640950133124,17.567199147053334
769,4,0,134.70935,162.18950689020474,30.042458077334647,162.18950689020474,6.62029067024672
770,3,2,4552.247,156.09175507392285,159.34021154827494,156.09175507392285,13.213166809489907
772,6,2,18580.692903,12.934958596576083,247.39077406837868,5.43397724837797,50.561852775055264
776,7,3,12634.807999999999,247.43890833070043,252.96585432877177,162.02452032298396,29.84781551346091
777,8,3,613.1598,163.0393181989426,428.3222742260663,95.77195941906172,19.601483512128485
780,2,1,6689.016,19.47351145983206,25.992761865123363,19.367876463443952,10.388113122617737
